Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,GroupID
S1B_IW_GRDH_1SDV_20170729T102117_20170729T102146_006701_00BC99_237E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6701,25,622,2017-07-29T10:21:46.000000,2017-07-29T10:21:17.000000,GRD_HD,2017-07-29T10:21:17.000000,2017-07-29T10:21:46.000000,-9.402000000000001,-71.2575,-8.779888,-69.930931,-8.270621,-72.187813,-10.532478,-70.322411,-10.016976,-72.58918800000001,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170729T102117_20170729T102146_006701_00BC99_237E.zip,1154.1668062210085,None,None,None,0,S1B_IWDV_0622_0628_006701_025
S1B_IW_GRDH_1SDV_20170729T102146_20170729T102211_006701_00BC99_AF86,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6701,25,628,2017-07-29T10:22:11.000000,2017-07-29T10:21:46.000000,GRD_HD,2017-07-29T10:21:46.000000,2017-07-29T10:22:11.000000,-11.03,-71.6301,-10.532567,-70.32243299999999,-10.016861,-72.590096,-12.041269,-70.664558,-11.520017999999999,-72.942459,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170729T102146_20170729T102211_006701_00BC99_AF86.zip,1039.2191743850708,None,None,None,0,S1B_IWDV_0628_0633_006701_025
S1B_IW_GRDH_1SDV_20170803T102906_20170803T102931_006774_00BEBA_04A7,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6774,98,617,2017-08-03T10:29:31.000000,2017-08-03T10:29:06.000000,GRD_HD,2017-08-03T10:29:06.000000,2017-08-03T10:29:31.000000,-7.7718,-72.9396,-7.269516,-71.641441,-6.763153999999999,-73.9021,-8.779672,-71.973686,-8.268083,-74.241219,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170803T102906_20170803T102931_006774_00BEBA_04A7.zip,1027.9215803146362,None,None,None,0,S1B_IWDV_0617_0622_006774_098
S1B_IW_GRDH_1SDV_20170803T102931_20170803T102956_006774_00BEBA_DB43,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6774,98,622,2017-08-03T10:29:56.000000,2017-08-03T10:29:31.000000,GRD_HD,2017-08-03T10:29:31.000000,2017-08-03T10:29:56.000000,-9.2791,-73.2789,-8.779761,-71.973709,-8.26797,-74.242126,-10.28893,-72.311447,-9.771763,-74.588264,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170803T102931_20170803T102956_006774_00BEBA_DB43.zip,1030.8475351333618,None,None,None,0,S1B_IWDV_0622_0627_006774_098
S1B_IW_GRDH_1SDV_20170803T102956_20170803T103021_006774_00BEBA_65AB,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6774,98,627,2017-08-03T10:30:21.000000,2017-08-03T10:29:56.000000,GRD_HD,2017-08-03T10:29:56.000000,2017-08-03T10:30:21.000000,-10.7847,-73.6275,-10.289019999999999,-72.31147,-9.771626,-74.589264,-11.796084,-72.66056800000001,-11.273124000000001,-74.948235,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170803T102956_20170803T103021_006774_00BEBA_65AB.zip,1052.4243307113647,None,None,None,0,S1B_IWDV_0627_0632_006774_098
S1B_IW_GRDH_1SDV_20170808T103720_20170808T103745_006847_00C0DA_0751,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6847,171,617,2017-08-08T10:37:45.000000,2017-08-08T10:37:20.000000,GRD_HD,2017-08-08T10:37:20.000000,2017-08-08T10:37:45.000000,-7.7779,-74.9932,-7.277342,-73.687744,-6.767278999999999,-75.965096,-8.787891,-74.017937,-8.27257,-76.302261,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170808T103720_20170808T103745_006847_00C0DA_0751.zip,1042.6836729049685,None,None,None,0,S1B_IWDV_0617_0622_006847_171
S1B_IW_GRDH_1SDV_20170808T103745_20170808T103810_006847_00C0DA_84BA,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6847,171,622,2017-08-08T10:38:10.000000,2017-08-08T10:37:45.000000,GRD_HD,2017-08-08T10:37:45.000000,2017-08-08T10:38:10.000000,-9.2853,-75.3324,-8.787981,-74.01795200000001,-8.272456,-76.303169,-10.296934,-74.357201,-9.775997,-76.650856,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170808T103745_20170808T103810_006847_00C0DA_84BA.zip,1049.316370010376,None,None,None,0,S1B_IWDV_0622_0627_006847_171
S1B_IW_GRDH_1SDV_20170810T102136_20170810T102201_006876_00C1AB_F782,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6876,25,626,2017-08-10T10:22:01.000000,2017-08-10T10:21:36.000000,GRD_HD,2017-08-10T10:21:36.000000,2017-08-10T10:22:01.000000,-10.376,-71.4783,-9.878046000000001,-70.171082,-9.363617999999999,-72.439713,-11.386898,-70.511818,-10.866987,-72.789986,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170810T102136_20170810T102201_006876_00C1AB_F782.zip,1034.6758918762207,None,None,None,0,S1B_IWDV_0626_0631_006876_025
S1B_IW_GRDH_1SDV_20170810T102201_20170810T102226_006876_00C1AB_54D3,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6876,25,631,2017-08-10T10:22:26.000000,2017-08-10T10:22:01.000000,GRD_HD,2017-08-10T10:22:01.000000,2017-08-10T10:22:26.000000,-11.8808,-71.8327,-11.386988,-70.511841,-10.866829,-72.791077,-12.892636,-70.868439,-12.36679,-73.158516,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170810T102201_20170810T102226_006876_00C1AB_54D3.zip,1051.12650680542,None,None,None,0,S1B_IWDV_0631_0636_006876_025
S1B_IW_GRDH_1SDV_20170815T102907_20170815T102932_006949_00C3D6_E41B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6949,98,617,2017-08-15T10:29:32.000000,2017-08-15T10:29:07.000000,GRD_HD,2017-08-15T10:29:07.000000,2017-08-15T10:29:32.000000,-7.7716,-72.9396,-7.269407000000001,-71.641571,-6.763021000000001,-73.90212199999999,-8.779544,-71.973846,-8.26793,-74.241272,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170815T102907_20170815T102932_006949_00C3D6_E41B.zip,1031.4035701751711,None,None,None,0,S1B_IWDV_0617_0622_006949_098
S1B_IW_GRDH_1SDV_20170815T102932_20170815T102957_006949_00C3D6_F924,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6949,98,622,2017-08-15T10:29:57.000000,2017-08-15T10:29:32.000000,GRD_HD,2017-08-15T10:29:32.000000,2017-08-15T10:29:57.000000,-9.279,-73.2791,-8.779634,-71.973862,-8.267816999999999,-74.24218,-10.288875,-72.311646,-9.771683,-74.588371,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170815T102932_20170815T102957_006949_00C3D6_F924.zip,1031.419659614563,None,None,None,0,S1B_IWDV_0622_0627_006949_098
S1B_IW_GRDH_1SDV_20170815T102957_20170815T103022_006949_00C3D6_4903,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6949,98,627,2017-08-15T10:30:22.000000,2017-08-15T10:29:57.000000,GRD_HD,2017-08-15T10:29:57.000000,2017-08-15T10:30:22.000000,-10.7846,-73.6277,-10.288964,-72.31166800000001,-9.771546,-74.589363,-11.796012,-72.660797,-11.273026,-74.948364,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170815T102957_20170815T103022_006949_00C3D6_4903.zip,1054.2179288864136,None,None,None,0,S1B_IWDV_0627_0632_006949_098
S1B_IW_GRDH_1SDV_20170820T103721_20170820T103746_007022_00C5F6_A84C,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7022,171,617,2017-08-20T10:37:46.000000,2017-08-20T10:37:21.000000,GRD_HD,2017-08-20T10:37:21.000000,2017-08-20T10:37:46.000000,-7.7779,-74.9929,-7.277309,-73.687401,-6.767221000000001,-75.964745,-8.787946,-74.017624,-8.272599000000001,-76.301949,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170820T103721_20170820T103746_007022_00C5F6_A84C.zip,1044.1986951828005,None,None,None,0,S1B_IWDV_0617_0622_007022_171
S1B_IW_GRDH_1SDV_20170820T103746_20170820T103811_007022_00C5F6_E52E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7022,171,622,2017-08-20T10:38:11.000000,2017-08-20T10:37:46.000000,GRD_HD,2017-08-20T10:37:46.000000,2017-08-20T10:38:11.000000,-9.2853,-75.332,-8.788035,-74.017647,-8.272486,-76.302849,-10.296897,-74.356888,-9.775934,-76.650536,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170820T103746_20170820T103811_007022_00C5F6_E52E.zip,1051.4127006530764,None,None,None,0,S1B_IWDV_0622_0627_007022_171
S1B_IW_GRDH_1SDV_20170822T102118_20170822T102147_007051_00C6BF_887E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7051,25,622,2017-08-22T10:21:47.000000,2017-08-22T10:21:18.000000,GRD_HD,2017-08-22T10:21:18.000000,2017-08-22T10:21:47.000000,-9.4024,-71.2573,-8.780750999999999,-69.93085500000001,-8.271535,-72.187576,-10.532448,-70.322128,-10.017000999999999,-72.58873,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170822T102118_20170822T102147_007051_00C6BF_887E.zip,1154.3443307876587,None,None,None,0,S1B_IWDV_0622_0628_007051_025
S1B_IW_GRDH_1SDV_20170822T102147_20170822T102212_007051_00C6BF_BE9B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7051,25,628,2017-08-22T10:22:12.000000,2017-08-22T10:21:47.000000,GRD_HD,2017-08-22T10:21:47.000000,2017-08-22T10:22:12.000000,-11.03,-71.6297,-10.532537,-70.322151,-10.016886,-72.589638,-12.041238,-70.664276,-11.520041,-72.942001,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170822T102147_20170822T102212_007051_00C6BF_BE9B.zip,1039.0832986831663,None,None,None,0,S1B_IWDV_0628_0633_007051_025
S1B_IW_GRDH_1SDV_20170827T102907_20170827T102932_007124_00C8E8_3E14,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7124,98,617,2017-08-27T10:29:32.000000,2017-08-27T10:29:07.000000,GRD_HD,2017-08-27T10:29:07.000000,2017-08-27T10:29:32.000000,-7.7717,-72.9395,-7.269475,-71.64136500000001,-6.763097999999999,-73.902016,-8.779615,-71.973618,-8.268011999999999,-74.24114200000001,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170827T102907_20170827T102932_007124_00C8E8_3E14.zip,1031.6464881896973,None,None,None,0,S1B_IWDV_0617_0622_007124_098
S1B_IW_GRDH_1SDV_20170827T102932_20170827T102957_007124_00C8E8_35A4,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7124,98,622,2017-08-27T10:29:57.000000,2017-08-27T10:29:32.000000,GRD_HD,2017-08-27T10:29:32.000000,2017-08-27T10:29:57.000000,-9.279,-73.2789,-8.779705,-71.97363299999999,-8.267899,-74.24205,-10.28895,-72.311401,-9.771769,-74.588219,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170827T102932_20170827T102957_007124_00C8E8_35A4.zip,1035.492301940918,None,None,None,0,S1B_IWDV_0622_0627_007124_098
S1B_IW_GRDH_1SDV_20170827T102957_20170827T103022_007124_00C8E8_B471,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7124,98,627,2017-08-27T10:30:22.000000,2017-08-27T10:29:57.000000,GRD_HD,2017-08-27T10:29:57.000000,2017-08-27T10:30:22.000000,-10.7847,-73.6275,-10.28904,-72.311424,-9.771632,-74.58921099999999,-11.796087,-72.660538,-11.273111,-74.948204,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170827T102957_20170827T103022_007124_00C8E8_B471.zip,1052.5554027557373,None,None,None,0,S1B_IWDV_0627_0632_007124_098
S1B_IW_GRDH_1SDV_20170901T103721_20170901T103746_007197_00CB02_9790,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7197,171,617,2017-09-01T10:37:46.000000,2017-09-01T10:37:21.000000,GRD_HD,2017-09-01T10:37:21.000000,2017-09-01T10:37:46.000000,-7.7778,-74.9931,-7.277214999999999,-73.68759200000001,-6.767092,-75.965019,-8.78785,-74.017822,-8.272468,-76.302231,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170901T103721_20170901T103746_007197_00CB02_9790.zip,1045.0032634735107,None,None,None,0,S1B_IWDV_0617_0622_007197_171
S1B_IW_GRDH_1SDV_20170901T103746_20170901T103811_007197_00CB02_595F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7197,171,622,2017-09-01T10:38:11.000000,2017-09-01T10:37:46.000000,GRD_HD,2017-09-01T10:37:46.000000,2017-09-01T10:38:11.000000,-9.2852,-75.3323,-8.787939999999999,-74.017845,-8.272355000000001,-76.303139,-10.2968,-74.357101,-9.775802,-76.65083299999999,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170901T103746_20170901T103811_007197_00CB02_595F.zip,1052.569727897644,None,None,None,0,S1B_IWDV_0622_0627_007197_171
S1B_IW_GRDH_1SDV_20170903T102137_20170903T102202_007226_00CBD4_C2C4,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7226,25,626,2017-09-03T10:22:02.000000,2017-09-03T10:21:37.000000,GRD_HD,2017-09-03T10:21:37.000000,2017-09-03T10:22:02.000000,-10.3761,-71.47800000000001,-9.87809,-70.170715,-9.363636,-72.43943,-11.38694,-70.511459,-10.867004,-72.789711,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170903T102137_20170903T102202_007226_00CBD4_C2C4.zip,1036.508855819702,None,None,None,0,S1B_IWDV_0626_0631_007226_025
S1B_IW_GRDH_1SDV_20170903T102202_20170903T102227_007226_00CBD4_BF1E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7226,25,631,2017-09-03T10:22:27.000000,2017-09-03T10:22:02.000000,GRD_HD,2017-09-03T10:22:02.000000,2017-09-03T10:22:27.000000,-11.8808,-71.8324,-11.387030000000001,-70.511475,-10.866845,-72.79079399999999,-12.892589,-70.868065,-12.366717999999999,-73.158226,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170903T102202_20170903T102227_007226_00CBD4_BF1E.zip,1049.3724374771118,None,None,None,0,S1B_IWDV_0631_0636_007226_025
S1B_IW_GRDH_1SDV_20170908T102908_20170908T102933_007299_00CE02_285F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7299,98,617,2017-09-08T10:29:33.000000,2017-09-08T10:29:08.000000,GRD_HD,2017-09-08T10:29:08.000000,2017-09-08T10:29:33.000000,-7.7718,-72.9389,-7.26958,-71.640762,-6.763238,-73.90142800000001,-8.779724,-71.973,-8.268156,-74.240532,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170908T102908_20170908T102933_007299_00CE02_285F.zip,1033.9969854354856,None,None,None,0,S1B_IWDV_0617_0622_007299_098
S1B_IW_GRDH_1SDV_20170908T102933_20170908T102958_007299_00CE02_58E8,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7299,98,622,2017-09-08T10:29:58.000000,2017-09-08T10:29:33.000000,GRD_HD,2017-09-08T10:29:33.000000,2017-09-08T10:29:58.000000,-9.2792,-73.2783,-8.779814,-71.973015,-8.268042999999999,-74.24144,-10.289061,-72.31076,-9.771914,-74.587585,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170908T102933_20170908T102958_007299_00CE02_58E8.zip,1036.5998096466064,None,None,None,0,S1B_IWDV_0622_0627_007299_098
S1B_IW_GRDH_1SDV_20170908T102958_20170908T103023_007299_00CE02_0E7B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7299,98,627,2017-09-08T10:30:23.000000,2017-09-08T10:29:58.000000,GRD_HD,2017-09-08T10:29:58.000000,2017-09-08T10:30:23.000000,-10.7849,-73.6269,-10.28915,-72.310783,-9.771778,-74.588585,-11.796205,-72.659874,-11.273264,-74.947548,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170908T102958_20170908T103023_007299_00CE02_0E7B.zip,1054.0045356750486,None,None,None,0,S1B_IWDV_0627_0632_007299_098
S1B_IW_GRDH_1SDV_20170915T102140_20170915T102205_007401_00D0F9_68BC,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7401,25,627,2017-09-15T10:22:05.000000,2017-09-15T10:21:40.000000,GRD_HD,2017-09-15T10:21:40.000000,2017-09-15T10:22:05.000000,-10.5313,-71.5163,-10.03315,-70.210716,-9.519144,-72.475716,-11.541913000000001,-70.551788,-11.022418,-72.82646899999999,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170915T102140_20170915T102205_007401_00D0F9_68BC.zip,1040.6467266082764,None,None,None,0,S1B_IWDV_0627_0632_007401_025
S1B_IW_GRDH_1SDV_20170920T102908_20170920T102933_007474_00D320_55ED,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7474,98,617,2017-09-20T10:29:33.000000,2017-09-20T10:29:08.000000,GRD_HD,2017-09-20T10:29:08.000000,2017-09-20T10:29:33.000000,-7.7718,-72.9396,-7.269512,-71.641571,-6.763186,-73.90214499999999,-8.779651,-71.973816,-8.268098,-74.241264,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170920T102908_20170920T102933_007474_00D320_55ED.zip,1031.252387046814,None,None,None,0,S1B_IWDV_0617_0622_007474_098
S1B_IW_GRDH_1SDV_20170920T102933_20170920T102958_007474_00D320_FE80,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7474,98,622,2017-09-20T10:29:58.000000,2017-09-20T10:29:33.000000,GRD_HD,2017-09-20T10:29:33.000000,2017-09-20T10:29:58.000000,-9.2791,-73.279,-8.779739999999999,-71.973839,-8.267984,-74.242172,-10.288985,-72.3116,-9.771853,-74.58833299999999,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170920T102933_20170920T102958_007474_00D320_FE80.zip,1032.9197521209717,None,None,None,0,S1B_IWDV_0622_0627_007474_098
S1B_IW_GRDH_1SDV_20170920T102958_20170920T103023_007474_00D320_950A,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7474,98,627,2017-09-20T10:30:23.000000,2017-09-20T10:29:58.000000,GRD_HD,2017-09-20T10:29:58.000000,2017-09-20T10:30:23.000000,-10.7848,-73.6276,-10.289075,-72.311615,-9.771717,-74.589333,-11.796124,-72.660721,-11.273197999999999,-74.94830300000001,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170920T102958_20170920T103023_007474_00D320_950A.zip,1050.276403427124,None,None,None,0,S1B_IWDV_0627_0632_007474_098
S1B_IW_GRDH_1SDV_20170925T103722_20170925T103747_007547_00D533_F31F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7547,171,617,2017-09-25T10:37:47.000000,2017-09-25T10:37:22.000000,GRD_HD,2017-09-25T10:37:22.000000,2017-09-25T10:37:47.000000,-7.7778,-74.994,-7.277166,-73.688515,-6.767048,-75.965851,-8.7878,-74.01876800000001,-8.272424,-76.303085,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170925T103722_20170925T103747_007547_00D533_F31F.zip,1043.2255268096924,None,None,None,0,S1B_IWDV_0617_0622_007547_171
S1B_IW_GRDH_1SDV_20170925T103747_20170925T103812_007547_00D533_57AE,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7547,171,622,2017-09-25T10:38:12.000000,2017-09-25T10:37:47.000000,GRD_HD,2017-09-25T10:37:47.000000,2017-09-25T10:38:12.000000,-9.2852,-75.3332,-8.787889,-74.01879100000001,-8.272310000000001,-76.303993,-10.296746,-74.35807,-9.775754,-76.65171099999999,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170925T103747_20170925T103812_007547_00D533_57AE.zip,1055.9577989578247,None,None,None,0,S1B_IWDV_0622_0627_007547_171
S1B_IW_GRDH_1SDV_20170927T102141_20170927T102206_007576_00D601_796B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7576,25,627,2017-09-27T10:22:06.000000,2017-09-27T10:21:41.000000,GRD_HD,2017-09-27T10:21:41.000000,2017-09-27T10:22:06.000000,-10.5313,-71.5164,-10.033061,-70.210815,-9.519058,-72.475723,-11.541821,-70.551903,-11.022329,-72.826492,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170927T102141_20170927T102206_007576_00D601_796B.zip,1041.2774858474734,None,None,None,0,S1B_IWDV_0627_0632_007576_025
S1B_IW_GRDH_1SDV_20171002T102909_20171002T102934_007649_00D821_B905,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7649,98,617,2017-10-02T10:29:34.000000,2017-10-02T10:29:09.000000,GRD_HD,2017-10-02T10:29:09.000000,2017-10-02T10:29:34.000000,-7.7717,-72.9401,-7.269419999999999,-71.641998,-6.763058999999999,-73.902565,-8.779555,-71.974274,-8.267966,-74.241714,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171002T102909_20171002T102934_007649_00D821_B905.zip,1033.530514717102,None,None,None,0,S1B_IWDV_0617_0622_007649_098
S1B_IW_GRDH_1SDV_20171002T102934_20171002T102959_007649_00D821_A584,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7649,98,622,2017-10-02T10:29:59.000000,2017-10-02T10:29:34.000000,GRD_HD,2017-10-02T10:29:34.000000,2017-10-02T10:29:59.000000,-9.279,-73.2795,-8.779645,-71.97429699999999,-8.267854,-74.242615,-10.288885,-72.31208000000001,-9.771718,-74.588806,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20171002T102934_20171002T102959_007649_00D821_A584.zip,1032.9710655212402,None,None,None,0,S1B_IWDV_0622_0627_007649_098
