"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle"
"S1B_IW_GRDH_1SDV_20170920T102908_20170920T102933_007474_00D320_55ED","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7474","98","617","2017-09-20T10:29:33.000000","2017-09-20T10:29:08.000000","GRD_HD","2017-09-20T10:29:08.000000","2017-09-20T10:29:33.000000","-7.7718","-72.9396","-7.269512","-71.641571","-6.763186","-73.902145","-8.779651","-71.973816","-8.268098","-74.241264","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170920T102908_20170920T102933_007474_00D320_55ED.zip","1031.252387046814","None","None","0","S1B_IWDV_0617_0622_007474_098",""
"S1B_IW_GRDH_1SDV_20170915T102111_20170915T102140_007401_00D0F9_7096","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7401","25","621","2017-09-15T10:21:40.000000","2017-09-15T10:21:11.000000","GRD_HD","2017-09-15T10:21:11.000000","2017-09-15T10:21:40.000000","-8.9035","-71.1459","-8.280793","-69.821854","-7.773188","-72.076569","-10.03306","-70.210693","-9.519279","-72.474716","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170915T102111_20170915T102140_007401_00D0F9_7096.zip","1161.0297174453735","None","None","0","S1B_IWDV_0621_0627_007401_025",""
"S1B_IW_GRDH_1SDV_20170908T102958_20170908T103023_007299_00CE02_0E7B","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7299","98","627","2017-09-08T10:30:23.000000","2017-09-08T10:29:58.000000","GRD_HD","2017-09-08T10:29:58.000000","2017-09-08T10:30:23.000000","-10.7849","-73.6269","-10.28915","-72.310783","-9.771778","-74.588585","-11.796205","-72.659874","-11.273264","-74.947548","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170908T102958_20170908T103023_007299_00CE02_0E7B.zip","1054.0045356750488","None","None","0","S1B_IWDV_0627_0632_007299_098",""
"S1B_IW_GRDH_1SDV_20170908T102933_20170908T102958_007299_00CE02_58E8","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7299","98","622","2017-09-08T10:29:58.000000","2017-09-08T10:29:33.000000","GRD_HD","2017-09-08T10:29:33.000000","2017-09-08T10:29:58.000000","-9.2792","-73.2783","-8.779814","-71.973015","-8.268043","-74.24144","-10.289061","-72.31076","-9.771914","-74.587585","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170908T102933_20170908T102958_007299_00CE02_58E8.zip","1036.5998096466064","None","None","0","S1B_IWDV_0622_0627_007299_098",""
"S1B_IW_GRDH_1SDV_20170908T102908_20170908T102933_007299_00CE02_285F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7299","98","617","2017-09-08T10:29:33.000000","2017-09-08T10:29:08.000000","GRD_HD","2017-09-08T10:29:08.000000","2017-09-08T10:29:33.000000","-7.7718","-72.9389","-7.26958","-71.640762","-6.763238","-73.901428","-8.779724","-71.973","-8.268156","-74.240532","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170908T102908_20170908T102933_007299_00CE02_285F.zip","1033.9969854354858","None","None","0","S1B_IWDV_0617_0622_007299_098",""
"S1B_IW_GRDH_1SDV_20170903T102202_20170903T102227_007226_00CBD4_BF1E","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7226","25","631","2017-09-03T10:22:27.000000","2017-09-03T10:22:02.000000","GRD_HD","2017-09-03T10:22:02.000000","2017-09-03T10:22:27.000000","-11.8808","-71.8324","-11.38703","-70.511475","-10.866845","-72.790794","-12.892589","-70.868065","-12.366718","-73.158226","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170903T102202_20170903T102227_007226_00CBD4_BF1E.zip","1049.3724374771118","None","None","0","S1B_IWDV_0631_0636_007226_025",""
"S1B_IW_GRDH_1SDV_20170903T102137_20170903T102202_007226_00CBD4_C2C4","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7226","25","626","2017-09-03T10:22:02.000000","2017-09-03T10:21:37.000000","GRD_HD","2017-09-03T10:21:37.000000","2017-09-03T10:22:02.000000","-10.3761","-71.478","-9.87809","-70.170715","-9.363636","-72.43943","-11.38694","-70.511459","-10.867004","-72.789711","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170903T102137_20170903T102202_007226_00CBD4_C2C4.zip","1036.5088558197021","None","None","0","S1B_IWDV_0626_0631_007226_025",""
"S1B_IW_GRDH_1SDV_20170903T102112_20170903T102137_007226_00CBD4_5DA1","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7226","25","621","2017-09-03T10:21:37.000000","2017-09-03T10:21:12.000000","GRD_HD","2017-09-03T10:21:12.000000","2017-09-03T10:21:37.000000","-8.8692","-71.1352","-8.368172","-69.835907","-7.859269","-72.095642","-9.878","-70.1707","-9.363771","-72.438438","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170903T102112_20170903T102137_007226_00CBD4_5DA1.zip","1033.5673713684082","None","None","0","S1B_IWDV_0621_0626_007226_025",""
"S1B_IW_GRDH_1SDV_20170901T103746_20170901T103811_007197_00CB02_595F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7197","171","622","2017-09-01T10:38:11.000000","2017-09-01T10:37:46.000000","GRD_HD","2017-09-01T10:37:46.000000","2017-09-01T10:38:11.000000","-9.2852","-75.3323","-8.78794","-74.017845","-8.272355","-76.303139","-10.2968","-74.357101","-9.775802","-76.650833","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170901T103746_20170901T103811_007197_00CB02_595F.zip","1052.569727897644","None","None","0","S1B_IWDV_0622_0627_007197_171",""
"S1B_IW_GRDH_1SDV_20170901T103721_20170901T103746_007197_00CB02_9790","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7197","171","617","2017-09-01T10:37:46.000000","2017-09-01T10:37:21.000000","GRD_HD","2017-09-01T10:37:21.000000","2017-09-01T10:37:46.000000","-7.7778","-74.9931","-7.277215","-73.687592","-6.767092","-75.965019","-8.78785","-74.017822","-8.272468","-76.302231","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170901T103721_20170901T103746_007197_00CB02_9790.zip","1045.0032634735107","None","None","0","S1B_IWDV_0617_0622_007197_171",""
"S1B_IW_GRDH_1SDV_20170827T102957_20170827T103022_007124_00C8E8_B471","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7124","98","627","2017-08-27T10:30:22.000000","2017-08-27T10:29:57.000000","GRD_HD","2017-08-27T10:29:57.000000","2017-08-27T10:30:22.000000","-10.7847","-73.6275","-10.28904","-72.311424","-9.771632","-74.589211","-11.796087","-72.660538","-11.273111","-74.948204","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170827T102957_20170827T103022_007124_00C8E8_B471.zip","1052.5554027557373","None","None","0","S1B_IWDV_0627_0632_007124_098",""
"S1B_IW_GRDH_1SDV_20170827T102932_20170827T102957_007124_00C8E8_35A4","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7124","98","622","2017-08-27T10:29:57.000000","2017-08-27T10:29:32.000000","GRD_HD","2017-08-27T10:29:32.000000","2017-08-27T10:29:57.000000","-9.279","-73.2789","-8.779705","-71.973633","-8.267899","-74.24205","-10.28895","-72.311401","-9.771769","-74.588219","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170827T102932_20170827T102957_007124_00C8E8_35A4.zip","1035.492301940918","None","None","0","S1B_IWDV_0622_0627_007124_098",""
"S1B_IW_GRDH_1SDV_20170827T102907_20170827T102932_007124_00C8E8_3E14","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7124","98","617","2017-08-27T10:29:32.000000","2017-08-27T10:29:07.000000","GRD_HD","2017-08-27T10:29:07.000000","2017-08-27T10:29:32.000000","-7.7717","-72.9395","-7.269475","-71.641365","-6.763098","-73.902016","-8.779615","-71.973618","-8.268012","-74.241142","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170827T102907_20170827T102932_007124_00C8E8_3E14.zip","1031.6464881896973","None","None","0","S1B_IWDV_0617_0622_007124_098",""
"S1B_IW_GRDH_1SDV_20170820T103746_20170820T103811_007022_00C5F6_E52E","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7022","171","622","2017-08-20T10:38:11.000000","2017-08-20T10:37:46.000000","GRD_HD","2017-08-20T10:37:46.000000","2017-08-20T10:38:11.000000","-9.2853","-75.332","-8.788035","-74.017647","-8.272486","-76.302849","-10.296897","-74.356888","-9.775934","-76.650536","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170820T103746_20170820T103811_007022_00C5F6_E52E.zip","1051.4127006530762","None","None","0","S1B_IWDV_0622_0627_007022_171",""
"S1B_IW_GRDH_1SDV_20170820T103721_20170820T103746_007022_00C5F6_A84C","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","7022","171","617","2017-08-20T10:37:46.000000","2017-08-20T10:37:21.000000","GRD_HD","2017-08-20T10:37:21.000000","2017-08-20T10:37:46.000000","-7.7779","-74.9929","-7.277309","-73.687401","-6.767221","-75.964745","-8.787946","-74.017624","-8.272599","-76.301949","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170820T103721_20170820T103746_007022_00C5F6_A84C.zip","1044.1986951828003","None","None","0","S1B_IWDV_0617_0622_007022_171",""
"S1B_IW_GRDH_1SDV_20170815T102957_20170815T103022_006949_00C3D6_4903","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6949","98","627","2017-08-15T10:30:22.000000","2017-08-15T10:29:57.000000","GRD_HD","2017-08-15T10:29:57.000000","2017-08-15T10:30:22.000000","-10.7846","-73.6277","-10.288964","-72.311668","-9.771546","-74.589363","-11.796012","-72.660797","-11.273026","-74.948364","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170815T102957_20170815T103022_006949_00C3D6_4903.zip","1054.2179288864136","None","None","0","S1B_IWDV_0627_0632_006949_098",""
"S1B_IW_GRDH_1SDV_20170815T102932_20170815T102957_006949_00C3D6_F924","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6949","98","622","2017-08-15T10:29:57.000000","2017-08-15T10:29:32.000000","GRD_HD","2017-08-15T10:29:32.000000","2017-08-15T10:29:57.000000","-9.279","-73.2791","-8.779634","-71.973862","-8.267817","-74.24218","-10.288875","-72.311646","-9.771683","-74.588371","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170815T102932_20170815T102957_006949_00C3D6_F924.zip","1031.419659614563","None","None","0","S1B_IWDV_0622_0627_006949_098",""
"S1B_IW_GRDH_1SDV_20170815T102907_20170815T102932_006949_00C3D6_E41B","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6949","98","617","2017-08-15T10:29:32.000000","2017-08-15T10:29:07.000000","GRD_HD","2017-08-15T10:29:07.000000","2017-08-15T10:29:32.000000","-7.7716","-72.9396","-7.269407","-71.641571","-6.763021","-73.902122","-8.779544","-71.973846","-8.26793","-74.241272","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170815T102907_20170815T102932_006949_00C3D6_E41B.zip","1031.403570175171","None","None","0","S1B_IWDV_0617_0622_006949_098",""
"S1B_IW_GRDH_1SDV_20170810T102201_20170810T102226_006876_00C1AB_54D3","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6876","25","631","2017-08-10T10:22:26.000000","2017-08-10T10:22:01.000000","GRD_HD","2017-08-10T10:22:01.000000","2017-08-10T10:22:26.000000","-11.8808","-71.8327","-11.386988","-70.511841","-10.866829","-72.791077","-12.892636","-70.868439","-12.36679","-73.158516","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170810T102201_20170810T102226_006876_00C1AB_54D3.zip","1051.12650680542","None","None","0","S1B_IWDV_0631_0636_006876_025",""
"S1B_IW_GRDH_1SDV_20170810T102136_20170810T102201_006876_00C1AB_F782","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6876","25","626","2017-08-10T10:22:01.000000","2017-08-10T10:21:36.000000","GRD_HD","2017-08-10T10:21:36.000000","2017-08-10T10:22:01.000000","-10.376","-71.4783","-9.878046","-70.171082","-9.363618","-72.439713","-11.386898","-70.511818","-10.866987","-72.789986","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170810T102136_20170810T102201_006876_00C1AB_F782.zip","1034.6758918762207","None","None","0","S1B_IWDV_0626_0631_006876_025",""
"S1B_IW_GRDH_1SDV_20170810T102111_20170810T102136_006876_00C1AB_8089","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6876","25","621","2017-08-10T10:21:36.000000","2017-08-10T10:21:11.000000","GRD_HD","2017-08-10T10:21:11.000000","2017-08-10T10:21:36.000000","-8.8691","-71.1356","-8.368129","-69.836273","-7.859231","-72.096016","-9.877957","-70.171066","-9.363732","-72.438805","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170810T102111_20170810T102136_006876_00C1AB_8089.zip","1036.1678562164307","None","None","0","S1B_IWDV_0621_0626_006876_025",""
"S1B_IW_GRDH_1SDV_20170808T103745_20170808T103810_006847_00C0DA_84BA","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6847","171","622","2017-08-08T10:38:10.000000","2017-08-08T10:37:45.000000","GRD_HD","2017-08-08T10:37:45.000000","2017-08-08T10:38:10.000000","-9.2853","-75.3324","-8.787981","-74.017952","-8.272456","-76.303169","-10.296934","-74.357201","-9.775997","-76.650856","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170808T103745_20170808T103810_006847_00C0DA_84BA.zip","1049.316370010376","None","None","0","S1B_IWDV_0622_0627_006847_171",""
"S1B_IW_GRDH_1SDV_20170808T103720_20170808T103745_006847_00C0DA_0751","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6847","171","617","2017-08-08T10:37:45.000000","2017-08-08T10:37:20.000000","GRD_HD","2017-08-08T10:37:20.000000","2017-08-08T10:37:45.000000","-7.7779","-74.9932","-7.277342","-73.687744","-6.767279","-75.965096","-8.787891","-74.017937","-8.27257","-76.302261","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170808T103720_20170808T103745_006847_00C0DA_0751.zip","1042.6836729049683","None","None","0","S1B_IWDV_0617_0622_006847_171",""
"S1B_IW_GRDH_1SDV_20170803T102956_20170803T103021_006774_00BEBA_65AB","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6774","98","627","2017-08-03T10:30:21.000000","2017-08-03T10:29:56.000000","GRD_HD","2017-08-03T10:29:56.000000","2017-08-03T10:30:21.000000","-10.7847","-73.6275","-10.28902","-72.31147","-9.771626","-74.589264","-11.796084","-72.660568","-11.273124","-74.948235","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170803T102956_20170803T103021_006774_00BEBA_65AB.zip","1052.4243307113647","None","None","0","S1B_IWDV_0627_0632_006774_098",""
"S1B_IW_GRDH_1SDV_20170803T102931_20170803T102956_006774_00BEBA_DB43","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6774","98","622","2017-08-03T10:29:56.000000","2017-08-03T10:29:31.000000","GRD_HD","2017-08-03T10:29:31.000000","2017-08-03T10:29:56.000000","-9.2791","-73.2789","-8.779761","-71.973709","-8.26797","-74.242126","-10.28893","-72.311447","-9.771763","-74.588264","None","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170803T102931_20170803T102956_006774_00BEBA_DB43.zip","1030.8475351333618","None","None","0","S1B_IWDV_0622_0627_006774_098",""
